1	25182	/discussions/amazon/view/25182-exam-aws-certified-database-specialty-topic-1-question-1/
74	26784	/discussions/amazon/view/26784-exam-aws-certified-database-specialty-topic-1-question-74/
136	48876	/discussions/amazon/view/48876-exam-aws-certified-database-specialty-topic-1-question-136/
287	103964	/discussions/amazon/view/103964-exam-aws-certified-database-specialty-topic-1-question-287/
171	65814	/discussions/amazon/view/65814-exam-aws-certified-database-specialty-topic-1-question-171/
129	48874	/discussions/amazon/view/48874-exam-aws-certified-database-specialty-topic-1-question-129/
127	48823	/discussions/amazon/view/48823-exam-aws-certified-database-specialty-topic-1-question-127/
304	103984	/discussions/amazon/view/103984-exam-aws-certified-database-specialty-topic-1-question-304/
303	103986	/discussions/amazon/view/103986-exam-aws-certified-database-specialty-topic-1-question-303/
267	89464	/discussions/amazon/view/89464-exam-aws-certified-database-specialty-topic-1-question-267/
263	89459	/discussions/amazon/view/89459-exam-aws-certified-database-specialty-topic-1-question-263/
250	81106	/discussions/amazon/view/81106-exam-aws-certified-database-specialty-topic-1-question-250/
229	80243	/discussions/amazon/view/80243-exam-aws-certified-database-specialty-topic-1-question-229/
202	79883	/discussions/amazon/view/79883-exam-aws-certified-database-specialty-topic-1-question-202/
168	68542	/discussions/amazon/view/68542-exam-aws-certified-database-specialty-topic-1-question-168/
152	66017	/discussions/amazon/view/66017-exam-aws-certified-database-specialty-topic-1-question-152/
23	25547	/discussions/amazon/view/25547-exam-aws-certified-database-specialty-topic-1-question-23/
214	80205	/discussions/amazon/view/80205-exam-aws-certified-database-specialty-topic-1-question-214/
199	79865	/discussions/amazon/view/79865-exam-aws-certified-database-specialty-topic-1-question-199/
125	48822	/discussions/amazon/view/48822-exam-aws-certified-database-specialty-topic-1-question-125/
272	89480	/discussions/amazon/view/89480-exam-aws-certified-database-specialty-topic-1-question-272/
221	80224	/discussions/amazon/view/80224-exam-aws-certified-database-specialty-topic-1-question-221/
107	49001	/discussions/amazon/view/49001-exam-aws-certified-database-specialty-topic-1-question-107/
